 Invensys Top Part Report for 009-00722.pcb on 11/1/2012 10:23:37 AM,,,,,,,,,
,,,,,,,,,
Requested Condition:,,,,,,,,,
Layer Name contains 'Top',,,,,,,,,
,,,,,,,,,
Name,Position X,Position Y,Rotation,Layer Name,Part Type,PCB Decal,Glued,SMD,Description
D43,12310,2160,270,Top,603-00008-00,DS2,No,Yes,DIODE SMD ZNR 1N5925B 1.5W 5% 10V
D44,1140,3195,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D45,2725,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D46,2880,3380,90,Top,603-00016-00,DS2A,No,Yes,DIODE SMD 1N4148 RECT 75V 150mA
D51,1760,1940,90,Top,603-00040-00,DSOD123,No,Yes,DIODE SOD123 SCHOTKY .5A .51V @ 20uA
E1,11680.236,5109.45,270,Top,028-00067-00,P01FVA,No,No,TERM ZIERICK 6021-6
E2,11089.685,5109.45,270,Top,028-00067-00,P01FVA,No,No,TERM ZIERICK 6021-6
E3,10695.984,5109.45,270,Top,028-00067-00,P01FVA,No,No,TERM ZIERICK 6021-6
E4,9932.913,5109.449,270,Top,028-00067-00,P01FVA,No,No,TERM ZIERICK 6021-6
E5,9539.213,5109.449,270,Top,028-00067-00,P01FVA,No,No,TERM ZIERICK 6021-6
E6,9145.512,5109.449,270,Top,028-00067-00,P01FVA,No,No,TERM ZIERICK 6021-6
E7,8554.961,5109.449,270,Top,028-00067-00,P01FVA,No,No,TERM ZIERICK 6021-6
F1,11660,4220,0,Top,051-00014-00,F-WM392,No,No,"FUSE, 230V 2.5A"
F2,13140,5800,180,Top,ZFIDUCIAL-2MM-GLOBOL,ZFUD-2MM-GLOBAL,No,Yes,FIDUCIAL- 2MM GLOBAL
F3,1010,100,180,Top,ZFIDUCIAL-2MM-GLOBOL,ZFUD-2MM-GLOBAL,No,Yes,FIDUCIAL- 2MM GLOBAL
F4,5940,1860,180,Top,ZFIDUCIAL-LOCAL,ZFUD-LOCAL,No,Yes,FIDUCIAL- LOCAL
F5,5250,2540,180,Top,ZFIDUCIAL-LOCAL,ZFUD-LOCAL,No,Yes,FIDUCIAL- LOCAL
F6,7880,2000,270,Top,051-00022-00,FA300X100-500A,No,No,FUSE 2A 125V
F7,7760,2000,270,Top,051-00022-00,FA300X100-500A,No,No,FUSE 2A 125V
F8,7620,1000,90,Top,051-00022-00,FA300X100-500A,No,No,FUSE 2A 125V
F9,9390,1550,90,Top,051-00022-00,FA300X100-500A,No,No,FUSE 2A 125V
F10,7970,1750,270,Top,651-00008-00,FS-6125FA2A,No,Yes,FUSE FB 2A 125VAC
F11,7770,1750,270,Top,651-00008-00,FS-6125FA2A,No,Yes,FUSE FB 2A 125VAC
F12,7620,1245,90,Top,651-00008-00,FS-6125FA2A,No,Yes,FUSE FB 2A 125VAC
F13,9360,1795,90,Top,651-00008-00,FS-6125FA2A,No,Yes,FUSE FB 2A 125VAC
H1,13600,5500,180,Top,HOLE-SLOT156X250,HOLE-SLOT156X250,No,No,0.156 HOLE
H2,0,400,180,Top,HOLE-SLOT156X250,HOLE-SLOT156X250,No,No,0.156 HOLE
H3,13600,400,180,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H4,0,5500,180,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H5,5500,600,180,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H6,7540,5000,180,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H7,13600,0,180,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H8,700,5900,0,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H9,0,5900,180,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H10,0,0,180,Top,HOLE156,HOLE156,No,No,0.156 HOLE
H11,550,0,0,Top,HOLE156,HOLE156,Yes,No,0.156 HOLE
H12,13000,0,0,Top,HOLE156,HOLE156,No,No,0.156 HOLE
HS1,10660,1260,90,Top,632-00001-00,ZHS-7109DG,No,Yes,HEATSINK D2PAK
HS2,12120,2980,90,Top,032-00077-00,ZHS-032-00077,No,No,HEATSINK TO220-6L (FAIRCHILD)
HS3,11985,3450,90,Top,032-00078-00,ZHS-CLIP-TO220,No,Yes,CLIP TO220 HEATSINK
K1,6340,3740,90,Top,047-00128-05,KA11,No,No,RELAY FORM A  12V 5A 200mW
K2,6820,3740,90,Top,047-00128-05,KA11,No,No,RELAY FORM A  12V 5A 200mW
K3,7280,3740,90,Top,047-00128-05,KA11,No,No,RELAY FORM A  12V 5A 200mW
K5,4500,3040,90,Top,047-00128-05,KA11,No,No,RELAY FORM A  12V 5A 200mW
K6,8690,3500,90,Top,047-00174-00,K047-00174-FRMA,No,No,RLY 12V 30A G8P-1A4P-VDC12 FORM A
K7,9890,3500,90,Top,047-00174-00,K047-00174-FRMA,No,No,RLY 12V 30A G8P-1A4P-VDC12 FORM A
K9,10740,3500,180,Top,047-00179-01,KA9,No,No,RLY 12V 16A  SPDT FORM C G2RL
K10,9790,3500,180,Top,047-00179-01,KA9,No,No,RLY 12V 16A  SPDT FORM C G2RL
K12,8590,3500,180,Top,047-00179-01,KA9,No,No,RLY 12V 16A  SPDT FORM C G2RL
K13,5280,3740,90,Top,047-00128-05,KA11,No,No,RELAY FORM A  12V 5A 200mW
K14,7760,3740,90,Top,047-00128-05,KA11,No,No,RELAY FORM A  12V 5A 200mW
K15,5810,3740,180,Top,047-00179-01,KA9,No,No,RLY 12V 16A  SPDT FORM C G2RL
L1,5260,2660,0,Top,663-00003-00,LS0805,No,Yes,INDUCTOR BEAD SMD0805 FERRITE 300 OHM 25%
L2,7300,820,90,Top,063-00032-00,LH5MM(11.2DX12.2),No,No,IND 330uH 0.82 10%
L3,6800,820,90,Top,063-00032-00,LH5MM(11.2DX12.2),No,No,IND 330uH 0.82 10%
L29,10740,2320,180,Top,659-00004-00,LS-SDR1307,No,Yes,IND 10uH 5.6A 20%
P1,9400,580,180,Top,055-00016-61,P02HV56B,No,No,"CONN 2P .156"" MOLEX 26-64-4020 w/peg"
P2,8500,450,180,Top,055-00024-45,P17HV100-V5,No,No,"CONN 17P .100"" SPACING VOIDED 5"
P3,6600,450,180,Top,055-00024-46,P07-M22-11-2072-V5,No,No,"HEADER  0.100"" 7P SQ VOID 5 AU"
P4,5100,450,180,Top,055-00024-34,P04HV100-V2,No,No,"CONN 4P .100"" SPACING AMP 640456-4 VOIDED 2"
P5,4320,500,180,Top,055-00507-01,P16HV-90130-V15,No,No,"CONN 16P(2X12) .100"" SPACING HEADER VOIDED 15"
P6,1880,900,270,Top,025-00459-00,P06-025-00459,No,No,RJ11 JACK  6X6 VERT SHIELDED
P7,1150,900,270,Top,025-00459-00,P06-025-00459,No,No,RJ11 JACK  6X6 VERT SHIELDED
P8,420,900,270,Top,025-00459-00,P06-025-00459,No,No,RJ11 JACK  6X6 VERT SHIELDED
P9,475,1520,180,Top,025-00458-00,P06-025-00458,No,No,RJ11 JACK  6X6 RA SHIELDED
P10,5660,1100,180,Top,055-00547-00,P06HV2.5M,No,No,CONN 6P RECEPTACLE 2.5MM SPACING
