 Invensys Top Part Report for 009-00861.pcb on 8/13/2013 10:29:02 AM,,,,,,,,,
,,,,,,,,,
Requested Condition:,,,,,,,,,
Layer Name contains 'Top',,,,,,,,,
,,,,,,,,,
Name,Position X,Position Y,Rotation,Layer Name,Part Type,PCB Decal,Glued,SMD,Description
R17,10470,3445,270,Top,R25S472,RA6001/2,No,No,RES CF A 1/2W 4.7K 5%
R18,10160,3155,270,Top,001-00252-00,RA4401/4,No,No,RES CF A 1/4W 820 5%
R19,9525,4070,270,Top,R25S472,RA7001/2,No,No,RES CF A 1/2W 4.7K 5%
R20,9530,2800,270,Top,001-00015-00,RA5001/4,No,No,RES CF A 1/4W 10K 5%
R21,9260,3545,270,Top,001-00010-00,RA5001/4,No,No,RES CF A 1/4W 4.7K 5%
R22,11695,3255,270,Top,001-00609-00,RA4401/4,No,No,RES CF A 1/4W 56 5%
R23,11320,2295,90,Top,001-00722-00,RA6001/2,No,No,RES CF A 1/2W 47K 5%
R24,11470,2480,90,Top,R25S472,RA5001/2,No,No,RES CF A 1/2W 4.7K 5%
R25,11335,3225,90,Top,001-00252-00,RA6201/4,No,No,RES CF A 1/4W 820 5%
R26,11160,2215,90,Top,R25S472,RA6001/2,No,No,RES CF A 1/2W 4.7K 5%
R27,10910,3370,270,Top,001-00015-00,RA4401/4,No,No,RES CF A 1/4W 10K 5%
R28,10830,3520,90,Top,001-00010-00,RA6201/4,No,No,RES CF A 1/4W 4.7K 5%
R30,6990,2650,90,Top,001-00157-00,RA4401/4,No,No,RES CF A 1/4W 5.6K 5%
R31,7110,3090,270,Top,001-00157-00,RA4401/4,No,No,RES CF A 1/4W 5.6K 5%
R32,1810,2420,90,Top,601-00363-13,RS0603,No,Yes,RES 1K 1/10W 5% 0603
R33,5620,1800,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R34,5880,2700,270,Top,001-00081-00,RA4401/4,No,No,RES CF A 1/4W 510K 5%
R35,5980,1800,270,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R36,6160,1800,90,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R37,5860,1800,270,Top,601-00100-00,RS1206,No,Yes,RES SMD1206 1/8W 620K 5%
R38,6360,1620,270,Top,001-00323-00,RA4401/4,No,No,RES CF A 1/4W 160K 5%
R39,6320,2500,270,Top,001-00672-00,RA5001/4,No,No,RES CF A 1/4W 150K 5%
R40,5760,2260,90,Top,001-00010-00,RA4401/4,No,No,RES CF A 1/4W 4.7K 5%
R41,5160,1720,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R42,5160,2280,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R43,5360,1080,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R44,5740,1800,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R45,5040,1840,90,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R46,5380,1800,90,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R47,5500,1800,90,Top,601-00099-00,RS1206,No,Yes,RES SMD1206 1/8W 470K 5%
R48,5960,1080,270,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R49,9635,680,270,Top,001-00609-00,RA5001/4,No,No,RES CF A 1/4W 56 5%
R50,2650,460,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R51,2750,460,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R52,2850,460,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R53,2950,460,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R54,3050,460,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R55,4125,2165,270,Top,601-00001-00,RS1206,No,Yes,RES SMD1206 1/8W 100 5%
R56,3155,3900,180,Top,001-00572-00,RA6601W,No,No,RES CF A 1W 100 5%
R57,5120,1080,270,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R58,9875,1400,270,Top,001-00722-00,RA6001/2,No,No,RES CF A 1/2W 47K 5%
R59,10640,2250,270,Top,001-00244-00,RA5401/4,No,No,RES MF A 1/4W 11.5K 1%
R60,11160,1590,90,Top,001-00609-00,RA5001/4,No,No,RES CF A 1/4W 56 5%
R61,11595,1870,270,Top,001-00722-00,RA5001/2,No,No,RES CF A 1/2W 47K 5%
R62,10530,2250,270,Top,001-00244-00,RA5401/4,No,No,RES MF A 1/4W 11.5K 1%
R63,8570,1975,270,Top,001-00609-00,RA4601/4,No,No,RES CF A 1/4W 56 5%
R64,2645,2400,270,Top,601-00365-13,RS0603,No,Yes,RES 10.0K 1/10W 1% 0603
R65,2215,1345,90,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R66,8440,1640,270,Top,001-00722-00,RA5001/2,No,No,RES CF A 1/2W 47K 5%
R67,7580,2480,270,Top,001-00236-00,RA5001/4,No,No,RES CF A .33W 1.3K 5%
R68,325,770,90,Top,001-00721-00,RA6001/2,No,No,RES CF A 1/2W 1.5K 5%
R69,7170,1760,270,Top,001-00609-00,RA6001/4,No,No,RES CF A 1/4W 56 5%
R70,6830,1020,270,Top,001-00722-00,RA6001/2,No,No,RES CF A 1/2W 47K 5%
R71,165,770,90,Top,001-00721-00,RA6001/2,No,No,RES CF A 1/2W 1.5K 5%
R72,6820,2500,270,Top,001-00236-00,RA5001/4,No,No,RES CF A .33W 1.3K 5%
R73,4920,1280,90,Top,001-00013-00,RA4401/4,No,No,RES CF A 1/4W 470 5%
R74,485,770,90,Top,001-00721-00,RA6001/2,No,No,RES CF A 1/2W 1.5K 5%
R75,5640,2260,90,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R76,540,3775,90,Top,601-04103-00,RS0805,No,Yes,RES SMD0805 1/8W 18K 5%
R78,10860,2250,270,Top,001-00015-00,RA5401/4,No,No,RES CF A 1/4W 10K 5%
R82,5720,1080,270,Top,601-00004-00,RS1206,No,Yes,RES SMD1206 1/8W 10K 5%
R83,6720,1180,90,Top,001-00673-00,RA4401/4,No,No,RES CF A 1/4W 220K 5%
R84,5600,1080,90,Top,601-00099-00,RS1206,No,Yes,RES SMD1206 1/8W 470K 5%
R85,5840,1080,270,Top,601-00096-00,RS1206,No,Yes,RES SMD1206 1/8W 220K 5%
R86,6220,1180,90,Top,001-00673-00,RA4401/4,No,No,RES CF A 1/4W 220K 5%
R87,9280,2185,90,Top,001-00378-00,RA6001/2,No,No,RES CF A 1/2W 470 5%
R89,6175,3840,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R90,6325,3840,270,Top,001-00037-00,RA4401/4,No,No,RES CF A 1/4W 100K 5%
R92,5190,680,90,Top,601-00003-00,RS1206,No,Yes,RES SMD1206 1/8W 100K 5%
R100,1315,2380,270,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R101,2245,2075,270,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R105,1935,1320,270,Top,601-04049-00,RS0805,No,Yes,RES SMD0805 1/8W 100 5%
R107,1680,1395,270,Top,601-04076-00,RS0805,No,Yes,RES SMD0805 1/8W 1.3K 5%
R108,1589,547,0,Top,601-04076-00,RS0805,No,Yes,RES SMD0805 1/8W 1.3K 5%
R113,2750,2225,90,Top,601-00283-13,RS0603,No,Yes,RES SMD0603 100 OHM 1/10W 1%
R115,3815,1010,90,Top,601-00283-13,RS0603,No,Yes,RES SMD0603 100 OHM 1/10W 1%
R116,3965,1010,90,Top,601-00283-13,RS0603,No,Yes,RES SMD0603 100 OHM 1/10W 1%
R117,3890,1010,90,Top,601-00283-13,RS0603,No,Yes,RES SMD0603 100 OHM 1/10W 1%
R118,3275,2170,270,Top,601-00001-00,RS1206,No,Yes,RES SMD1206 1/8W 100 5%
S1,5190,200,90,Top,E02806,SAPA,No,No,SW PCB MOMENTARY N.O. AI
T1,8825,4095,180,Top,010-00129-00,T9900A,No,No,XFMR 24V 0.11A DEXTER
U2,9940,3160,180,Top,053-00071-00,UH30006,No,No,IC OPTO NPN 4N25A
U3,11190,3820,180,Top,053-00071-00,UH30006,No,No,IC OPTO NPN 4N25A
U4,5640,1500,180,Top,653-00001-00,US30014,No,Yes,IC SMD-14 PIN QUAD COMP LM339-S
U5,3220,2610,0,Top,653-00013-00,US30016,No,Yes,IC CMOS CD4053
U7,3405,1620,180,Top,653-00057-00,US30008,No,Yes,IC 64 X 8 SERIAL REAL TIME CLOCK SOIC
U8,3060,2205,180,Top,653-00766-00,US-TSSOP8-SO,No,Yes,IC IRDA ENC/DEC TSSOP-8
U9,3670,2205,0,Top,653-00047-00,US2768,Yes,Yes,IC TFDU4100 SERIAL INFRARED TRANSCEIVER
U10,3345,3000,0,Top,653-00045-00,US30014,No,Yes,IC MAXIM RS-485/RS-422 TRANSCEIVER
V1,955,3615,0,Top,008-00118-01,VH25V,No,No,DISPLAY VF5-MT-123GNA LEAD.515
V2,3350,705,180,Top,008-00118-01,VH25V,No,No,DISPLAY VF5-MT-123GNA LEAD.515
X1,3840,1825,270,Top,654-00003-00,XS4X,No,Yes,XTAL SM20S 32.768 KHZ
X2,2640,1765,90,Top,654-00004-00,XS2X,No,Yes,"XTAL SM42 4,9152 MHZ"
,,,,,,,,,
 EOF ,,,,,,,,,
